movie_id,title,release_year,genre,rating,votes,duration,description,director,cast,country,language,certificate,budget,revenue,keywords,mood,weather_suitable,time_suitable,imdb_id,poster_url,cluster
MOV_04238,The Thunder,1984,Action,6.4,159526,84,"A uplifting action film that's perfect for sunny morning. Directed by Jordan Peele, this movie explores themes of love.",Greta Gerwig,Meryl Streep and Brad Pitt,UK,Spanish,NC-17,5210158,850703754,"uplifting,sunny,morning,action",uplifting,sunny,morning,tt7431063,https://example.com/posters/movie_4238.jpg,4
MOV_04239,The Journey,2011,Western,4.1,157038,141,"A dramatic western film that's perfect for sunny evening. Directed by Jordan Peele, this movie explores themes of mystery.",David Fincher,Leonardo DiCaprio and Ryan Gosling,India,Japanese,PG-13,20193262,682560196,"dramatic,sunny,evening,western",dramatic,sunny,evening,tt5449032,https://example.com/posters/movie_4239.jpg,0
MOV_04240,Wild Stories,2001,Comedy,3.9,16190,155,"A peaceful comedy film that's perfect for snowy late_night. Directed by James Cameron, this movie explores themes of love.",David Fincher,Leonardo DiCaprio and Jennifer Lawrence,USA,Italian,R,141657493,732108126,"peaceful,snowy,late_night,comedy",peaceful,snowy,late_night,tt5167173,https://example.com/posters/movie_4240.jpg,0
MOV_04241,A Dream,2012,Mystery,8.1,856363,107,"A inspiring mystery film that's perfect for sunny late_night. Directed by Peter Jackson, this movie explores themes of mystery.",Steven Spielberg,Tom Hanks and Ryan Gosling,Italy,Italian,PG-13,167897143,92542079,"inspiring,sunny,late_night,mystery",inspiring,sunny,late_night,tt8077825,https://example.com/posters/movie_4241.jpg,2
MOV_04242,In Dream,1959,Documentary,5.0,687101,94,"A intense documentary film that's perfect for stormy late_night. Directed by Taika Waititi, this movie explores themes of adventure.",Ryan Coogler,Tom Hanks and Scarlett Johansson,Australia,Chinese,NC-17,120950039,453331328,"intense,stormy,late_night,documentary",intense,stormy,late_night,tt2641955,https://example.com/posters/movie_4242.jpg,1
MOV_04243,A Quest,1981,History,7.3,986988,128,"A funny history film that's perfect for sunny evening. Directed by Damien Chazelle, this movie explores themes of adventure.",Christopher Nolan,Tom Hanks and Ryan Gosling,South Korea,Italian,G,7461115,303757721,"funny,sunny,evening,history",funny,sunny,evening,tt1274173,https://example.com/posters/movie_4243.jpg,2
MOV_04244,Night Curse,2002,Horror,3.7,178753,104,"A mysterious horror film that's perfect for stormy morning. Directed by Taika Waititi, this movie explores themes of mystery.",Martin Scorsese,Meryl Streep and Brad Pitt,Mexico,Portuguese,NC-17,113825594,656810969,"mysterious,stormy,morning,horror",mysterious,stormy,morning,tt6689718,https://example.com/posters/movie_4244.jpg,0
MOV_04245,The Quest,1997,Mystery,3.6,639411,84,"A uplifting mystery film that's perfect for sunny night. Directed by Damien Chazelle, this movie explores themes of friendship.",Wes Anderson,Meryl Streep and Ryan Gosling,Brazil,German,PG-13,74663293,936990632,"uplifting,sunny,night,mystery",uplifting,sunny,night,tt7059159,https://example.com/posters/movie_4245.jpg,0
MOV_04246,In Story,1997,Fantasy,5.3,868868,81,"A uplifting fantasy film that's perfect for foggy night. Directed by Denis Villeneuve, this movie explores themes of adventure.",Tim Burton,Tom Hanks and Brad Pitt,Brazil,Russian,NC-17,171184169,602095779,"uplifting,foggy,night,fantasy",uplifting,foggy,night,tt3611593,https://example.com/posters/movie_4246.jpg,2
MOV_04247,In Dream,1957,War,4.2,12247,94,"A dramatic war film that's perfect for foggy night. Directed by Taika Waititi, this movie explores themes of redemption.",Ryan Coogler,Emma Stone and Jennifer Lawrence,Australia,Korean,G,291864402,979016301,"dramatic,foggy,night,war",dramatic,foggy,night,tt9402694,https://example.com/posters/movie_4247.jpg,1
MOV_04248,In Story,1964,Fantasy,9.4,187121,151,"A romantic fantasy film that's perfect for stormy morning. Directed by Greta Gerwig, this movie explores themes of redemption.",Bong Joon-ho,Emma Stone and Ryan Gosling,Canada,German,PG-13,159163046,278085287,"romantic,stormy,morning,fantasy",romantic,stormy,morning,tt9143593,https://example.com/posters/movie_4248.jpg,3
MOV_04249,Mission Fire,1997,Action,6.6,178689,123,"A mysterious action film that's perfect for rainy late_night. Directed by Ridley Scott, this movie explores themes of redemption.",Tim Burton,Tom Hanks and Brad Pitt,Italy,English,NC-17,173150695,970739022,"mysterious,rainy,late_night,action",mysterious,rainy,late_night,tt9141364,https://example.com/posters/movie_4249.jpg,4
MOV_04250,A Quest,1967,Crime,6.6,462347,147,"A dark crime film that's perfect for stormy afternoon. Directed by Damien Chazelle, this movie explores themes of friendship.",Taika Waititi,Emma Stone and Scarlett Johansson,Spain,English,R,298616494,819914164,"dark,stormy,afternoon,crime",dark,stormy,afternoon,tt2149603,https://example.com/posters/movie_4250.jpg,3
MOV_04251,Crazy Adventures,1985,Comedy,8.3,609527,95,"A romantic comedy film that's perfect for cloudy late_night. Directed by David Fincher, this movie explores themes of redemption.",Taika Waititi,Emma Stone and Jennifer Lawrence,Japan,Korean,NC-17,261614696,183291387,"romantic,cloudy,late_night,comedy",romantic,cloudy,late_night,tt4760777,https://example.com/posters/movie_4251.jpg,4
MOV_04252,Beyond Story,1971,Family,4.9,677631,163,"A funny family film that's perfect for snowy late_night. Directed by Bong Joon-ho, this movie explores themes of love.",Quentin Tarantino,Leonardo DiCaprio and Ryan Gosling,Italy,Korean,NC-17,247492411,240890758,"funny,snowy,late_night,family",funny,snowy,late_night,tt9920937,https://example.com/posters/movie_4252.jpg,1
MOV_04253,The Dream,2009,Documentary,5.0,101184,147,"A uplifting documentary film that's perfect for foggy night. Directed by Quentin Tarantino, this movie explores themes of adventure.",James Cameron,Leonardo DiCaprio and Scarlett Johansson,Russia,Spanish,NC-17,236990707,803869598,"uplifting,foggy,night,documentary",uplifting,foggy,night,tt2423759,https://example.com/posters/movie_4253.jpg,0
MOV_04254,The Storm,2023,Action,5.2,140254,84,"A uplifting action film that's perfect for sunny afternoon. Directed by Ryan Coogler, this movie explores themes of adventure.",Quentin Tarantino,Emma Stone and Jennifer Lawrence,Spain,Hindi,PG,70185853,300897527,"uplifting,sunny,afternoon,action",uplifting,sunny,afternoon,tt6131713,https://example.com/posters/movie_4254.jpg,0
MOV_04255,A Quest,2003,Western,8.8,637302,179,"A uplifting western film that's perfect for foggy morning. Directed by Taika Waititi, this movie explores themes of adventure.",Damien Chazelle,Leonardo DiCaprio and Jennifer Lawrence,Mexico,Portuguese,G,159753646,808699901,"uplifting,foggy,morning,western",uplifting,foggy,morning,tt7773761,https://example.com/posters/movie_4255.jpg,3
MOV_04256,Night Curse,1999,Horror,6.7,219918,174,"A uplifting horror film that's perfect for sunny late_night. Directed by Taika Waititi, this movie explores themes of friendship.",Ryan Coogler,Meryl Streep and Brad Pitt,Italy,Chinese,PG,291619926,264414200,"uplifting,sunny,late_night,horror",uplifting,sunny,late_night,tt7757462,https://example.com/posters/movie_4256.jpg,3
MOV_04257,Battle Shadow,1995,Action,8.1,572110,157,"A funny action film that's perfect for stormy evening. Directed by Ryan Coogler, this movie explores themes of friendship.",Wes Anderson,Meryl Streep and Brad Pitt,Italy,German,PG,72855681,140520868,"funny,stormy,evening,action",funny,stormy,evening,tt1488321,https://example.com/posters/movie_4257.jpg,3
MOV_04258,The Quest,1962,Documentary,4.4,878098,115,"A energetic documentary film that's perfect for cloudy evening. Directed by Taika Waititi, this movie explores themes of adventure.",Greta Gerwig,Meryl Streep and Jennifer Lawrence,Spain,Italian,PG-13,132924721,958518091,"energetic,cloudy,evening,documentary",energetic,cloudy,evening,tt5859143,https://example.com/posters/movie_4258.jpg,1
MOV_04259,Love Journey,1946,Romance,8.4,370257,122,"A romantic romance film that's perfect for sunny late_night. Directed by Steven Spielberg, this movie explores themes of friendship.",Peter Jackson,Leonardo DiCaprio and Ryan Gosling,USA,German,R,126149514,401547545,"romantic,sunny,late_night,romance",romantic,sunny,late_night,tt1207441,https://example.com/posters/movie_4259.jpg,4
MOV_04260,Beyond Story,1962,Sport,5.8,494728,163,"A mysterious sport film that's perfect for foggy afternoon. Directed by Damien Chazelle, this movie explores themes of love.",Damien Chazelle,Leonardo DiCaprio and Brad Pitt,Spain,Portuguese,PG,96435425,738920458,"mysterious,foggy,afternoon,sport",mysterious,foggy,afternoon,tt9510518,https://example.com/posters/movie_4260.jpg,3
MOV_04261,A Journey,1944,Biography,4.4,606779,87,"A calm biography film that's perfect for cloudy morning. Directed by James Cameron, this movie explores themes of redemption.",Ridley Scott,Meryl Streep and Scarlett Johansson,Russia,Arabic,PG-13,156468484,353476751,"calm,cloudy,morning,biography",calm,cloudy,morning,tt2591536,https://example.com/posters/movie_4261.jpg,1
MOV_04262,Beyond Journey,1958,Thriller,5.8,991363,139,"A dark thriller film that's perfect for stormy night. Directed by Ava DuVernay, this movie explores themes of mystery.",Wes Anderson,Leonardo DiCaprio and Jennifer Lawrence,Mexico,English,R,21179394,531138934,"dark,stormy,night,thriller",dark,stormy,night,tt9206838,https://example.com/posters/movie_4262.jpg,2
MOV_04263,Dark Whisper,1969,Horror,3.6,573855,162,"A intense horror film that's perfect for rainy afternoon. Directed by Taika Waititi, this movie explores themes of adventure.",Quentin Tarantino,Tom Hanks and Scarlett Johansson,Brazil,Chinese,G,187385303,289699915,"intense,rainy,afternoon,horror",intense,rainy,afternoon,tt3137776,https://example.com/posters/movie_4263.jpg,1
MOV_04264,A Quest,1949,Sci-Fi,4.8,537904,92,"A energetic sci-fi film that's perfect for snowy night. Directed by Tim Burton, this movie explores themes of mystery.",Greta Gerwig,Emma Stone and Ryan Gosling,India,Arabic,PG-13,184663874,26883743,"energetic,snowy,night,sci-fi",energetic,snowy,night,tt7087155,https://example.com/posters/movie_4264.jpg,1
MOV_04265,The Dream,1980,Biography,5.2,525732,164,"A calm biography film that's perfect for snowy afternoon. Directed by Ridley Scott, this movie explores themes of adventure.",Christopher Nolan,Leonardo DiCaprio and Brad Pitt,UK,Korean,PG-13,143427660,484550859,"calm,snowy,afternoon,biography",calm,snowy,afternoon,tt7270493,https://example.com/posters/movie_4265.jpg,3
MOV_04266,Mission Storm,1977,Action,5.0,160241,134,"A romantic action film that's perfect for rainy evening. Directed by Ridley Scott, this movie explores themes of friendship.",Bong Joon-ho,Tom Hanks and Jennifer Lawrence,Brazil,French,R,2535766,183544809,"romantic,rainy,evening,action",romantic,rainy,evening,tt9051930,https://example.com/posters/movie_4266.jpg,1
MOV_04267,In Quest,2011,Crime,5.9,860286,83,"A dramatic crime film that's perfect for cloudy late_night. Directed by Peter Jackson, this movie explores themes of redemption.",Damien Chazelle,Meryl Streep and Brad Pitt,UK,Portuguese,NC-17,244863620,424704452,"dramatic,cloudy,late_night,crime",dramatic,cloudy,late_night,tt2507898,https://example.com/posters/movie_4267.jpg,2
MOV_04268,Beyond Quest,1946,Drama,8.4,938800,167,"A calm drama film that's perfect for sunny afternoon. Directed by Jordan Peele, this movie explores themes of mystery.",Damien Chazelle,Meryl Streep and Ryan Gosling,Brazil,Chinese,NC-17,42139806,591661990,"calm,sunny,afternoon,drama",calm,sunny,afternoon,tt6942880,https://example.com/posters/movie_4268.jpg,2
MOV_04269,Beyond Story,2019,Biography,5.6,561994,93,"A melancholic biography film that's perfect for snowy late_night. Directed by James Cameron, this movie explores themes of redemption.",Bong Joon-ho,Leonardo DiCaprio and Ryan Gosling,UK,Chinese,PG-13,55640786,32313647,"melancholic,snowy,late_night,biography",melancholic,snowy,late_night,tt5111638,https://example.com/posters/movie_4269.jpg,0
MOV_04270,Beyond Story,1991,Adventure,9.1,272664,134,"A uplifting adventure film that's perfect for stormy late_night. Directed by Bong Joon-ho, this movie explores themes of love.",Taika Waititi,Tom Hanks and Jennifer Lawrence,Brazil,Italian,PG,265515309,748485918,"uplifting,stormy,late_night,adventure",uplifting,stormy,late_night,tt5658101,https://example.com/posters/movie_4270.jpg,4
MOV_04271,The Journey,1941,Documentary,9.0,882625,85,"A melancholic documentary film that's perfect for snowy night. Directed by Jordan Peele, this movie explores themes of redemption.",Quentin Tarantino,Tom Hanks and Brad Pitt,Brazil,Portuguese,PG-13,293413586,398561786,"melancholic,snowy,night,documentary",melancholic,snowy,night,tt6721419,https://example.com/posters/movie_4271.jpg,2
MOV_04272,A Story,2017,Biography,4.6,109182,162,"A funny biography film that's perfect for sunny afternoon. Directed by Wes Anderson, this movie explores themes of mystery.",Greta Gerwig,Emma Stone and Scarlett Johansson,Japan,Portuguese,PG-13,232514266,94482059,"funny,sunny,afternoon,biography",funny,sunny,afternoon,tt6565725,https://example.com/posters/movie_4272.jpg,0
MOV_04273,The Dream,1953,Sport,9.0,688132,83,"A mysterious sport film that's perfect for rainy late_night. Directed by Quentin Tarantino, this movie explores themes of mystery.",Peter Jackson,Tom Hanks and Ryan Gosling,Germany,Chinese,G,38475847,204913802,"mysterious,rainy,late_night,sport",mysterious,rainy,late_night,tt9460810,https://example.com/posters/movie_4273.jpg,2
MOV_04274,A Journey,1981,Biography,7.6,939210,80,"A peaceful biography film that's perfect for sunny night. Directed by Quentin Tarantino, this movie explores themes of mystery.",David Fincher,Leonardo DiCaprio and Ryan Gosling,Australia,Russian,NC-17,263731259,132806608,"peaceful,sunny,night,biography",peaceful,sunny,night,tt9025993,https://example.com/posters/movie_4274.jpg,2
MOV_04275,The Quest,1996,History,8.8,82866,100,"A inspiring history film that's perfect for snowy morning. Directed by Greta Gerwig, this movie explores themes of redemption.",Denis Villeneuve,Leonardo DiCaprio and Jennifer Lawrence,Japan,Korean,PG-13,245182535,658081394,"inspiring,snowy,morning,history",inspiring,snowy,morning,tt8937620,https://example.com/posters/movie_4275.jpg,4
MOV_04276,Love Journey,2008,Romance,6.7,855898,175,"A dark romance film that's perfect for rainy evening. Directed by Jordan Peele, this movie explores themes of love.",Greta Gerwig,Meryl Streep and Scarlett Johansson,Australia,Korean,G,57844007,329420690,"dark,rainy,evening,romance",dark,rainy,evening,tt3096291,https://example.com/posters/movie_4276.jpg,2
MOV_04277,Funny Stories,1961,Comedy,5.3,735703,143,"A inspiring comedy film that's perfect for snowy night. Directed by Ryan Coogler, this movie explores themes of mystery.",Martin Scorsese,Tom Hanks and Ryan Gosling,France,Italian,PG,102760748,734595599,"inspiring,snowy,night,comedy",inspiring,snowy,night,tt9370860,https://example.com/posters/movie_4277.jpg,1
MOV_04278,In Dream,1979,Animation,9.2,58817,105,"A dark animation film that's perfect for cloudy late_night. Directed by Quentin Tarantino, this movie explores themes of adventure.",James Cameron,Emma Stone and Brad Pitt,Italy,Japanese,NC-17,207630689,608818717,"dark,cloudy,late_night,animation",dark,cloudy,late_night,tt4622076,https://example.com/posters/movie_4278.jpg,4
MOV_04279,A Quest,2005,Mystery,5.9,117686,146,"A intense mystery film that's perfect for stormy evening. Directed by Greta Gerwig, this movie explores themes of mystery.",Denis Villeneuve,Tom Hanks and Ryan Gosling,Japan,Japanese,PG-13,10134810,920845221,"intense,stormy,evening,mystery",intense,stormy,evening,tt4798902,https://example.com/posters/movie_4279.jpg,3
MOV_04280,A Dream,1965,Thriller,9.4,799913,95,"A peaceful thriller film that's perfect for stormy late_night. Directed by Tim Burton, this movie explores themes of redemption.",Ryan Coogler,Leonardo DiCaprio and Jennifer Lawrence,China,Chinese,PG-13,272331262,606907526,"peaceful,stormy,late_night,thriller",peaceful,stormy,late_night,tt2725667,https://example.com/posters/movie_4280.jpg,2
MOV_04281,In Dream,2016,Animation,4.0,505913,128,"A mysterious animation film that's perfect for foggy late_night. Directed by Peter Jackson, this movie explores themes of mystery.",James Cameron,Tom Hanks and Ryan Gosling,UK,Hindi,NC-17,108543149,655138202,"mysterious,foggy,late_night,animation",mysterious,foggy,late_night,tt5476063,https://example.com/posters/movie_4281.jpg,0
MOV_04282,In Journey,1974,Thriller,8.6,12085,95,"A romantic thriller film that's perfect for stormy late_night. Directed by Greta Gerwig, this movie explores themes of love.",Greta Gerwig,Emma Stone and Brad Pitt,Russia,Portuguese,R,215068055,136540561,"romantic,stormy,late_night,thriller",romantic,stormy,late_night,tt5497112,https://example.com/posters/movie_4282.jpg,4
MOV_04283,Operation Storm,2005,Action,7.4,191677,96,"A peaceful action film that's perfect for sunny morning. Directed by Ryan Coogler, this movie explores themes of redemption.",David Fincher,Leonardo DiCaprio and Jennifer Lawrence,Spain,Russian,PG,171134806,531389431,"peaceful,sunny,morning,action",peaceful,sunny,morning,tt1414588,https://example.com/posters/movie_4283.jpg,4
MOV_04284,Forever Journey,1991,Romance,5.3,948473,166,"A melancholic romance film that's perfect for stormy afternoon. Directed by Martin Scorsese, this movie explores themes of adventure.",Ava DuVernay,Emma Stone and Jennifer Lawrence,Brazil,Spanish,R,177513995,259399774,"melancholic,stormy,afternoon,romance",melancholic,stormy,afternoon,tt7811446,https://example.com/posters/movie_4284.jpg,2
MOV_04285,Beyond Journey,2017,Fantasy,8.3,552135,136,"A calm fantasy film that's perfect for cloudy morning. Directed by Tim Burton, this movie explores themes of redemption.",Jordan Peele,Meryl Streep and Jennifer Lawrence,Mexico,Russian,NC-17,102052261,223855045,"calm,cloudy,morning,fantasy",calm,cloudy,morning,tt7907567,https://example.com/posters/movie_4285.jpg,2
MOV_04286,In Quest,1949,Musical,9.2,217821,155,"A melancholic musical film that's perfect for cloudy late_night. Directed by Christopher Nolan, this movie explores themes of love.",Peter Jackson,Tom Hanks and Ryan Gosling,India,Japanese,PG-13,44767152,346329460,"melancholic,cloudy,late_night,musical",melancholic,cloudy,late_night,tt7782288,https://example.com/posters/movie_4286.jpg,3
MOV_04287,Beyond Dream,2014,Western,5.9,949249,167,"A funny western film that's perfect for rainy late_night. Directed by Bong Joon-ho, this movie explores themes of redemption.",Peter Jackson,Tom Hanks and Jennifer Lawrence,Australia,Russian,G,70654111,974348681,"funny,rainy,late_night,western",funny,rainy,late_night,tt2454358,https://example.com/posters/movie_4287.jpg,0
MOV_04288,A Journey,2002,Mystery,9.0,896056,110,"A funny mystery film that's perfect for rainy night. Directed by Greta Gerwig, this movie explores themes of redemption.",Ridley Scott,Emma Stone and Ryan Gosling,Italy,German,G,35441766,923441341,"funny,rainy,night,mystery",funny,rainy,night,tt1260177,https://example.com/posters/movie_4288.jpg,2
MOV_04289,The Dream,2004,Musical,3.6,198369,96,"A funny musical film that's perfect for sunny night. Directed by David Fincher, this movie explores themes of mystery.",James Cameron,Leonardo DiCaprio and Scarlett Johansson,Mexico,Chinese,G,56368378,401055115,"funny,sunny,night,musical",funny,sunny,night,tt7838021,https://example.com/posters/movie_4289.jpg,0
MOV_04290,Beyond Dream,1953,History,7.2,893732,152,"A energetic history film that's perfect for foggy night. Directed by Christopher Nolan, this movie explores themes of redemption.",Jordan Peele,Emma Stone and Brad Pitt,Mexico,German,PG,238933164,774007294,"energetic,foggy,night,history",energetic,foggy,night,tt4509438,https://example.com/posters/movie_4290.jpg,2
MOV_04291,Beyond Quest,2012,Musical,3.1,71568,177,"A inspiring musical film that's perfect for rainy late_night. Directed by Peter Jackson, this movie explores themes of mystery.",Wes Anderson,Tom Hanks and Jennifer Lawrence,Spain,German,NC-17,39369031,706163585,"inspiring,rainy,late_night,musical",inspiring,rainy,late_night,tt8414753,https://example.com/posters/movie_4291.jpg,0
MOV_04292,Beyond Story,2025,Animation,4.1,727545,128,"A mysterious animation film that's perfect for sunny late_night. Directed by Christopher Nolan, this movie explores themes of adventure.",Ryan Coogler,Meryl Streep and Brad Pitt,UK,Russian,PG,142327646,619168712,"mysterious,sunny,late_night,animation",mysterious,sunny,late_night,tt1464354,https://example.com/posters/movie_4292.jpg,0
MOV_04293,A Dream,1975,Biography,7.2,227022,145,"A melancholic biography film that's perfect for stormy afternoon. Directed by Damien Chazelle, this movie explores themes of mystery.",Ava DuVernay,Meryl Streep and Brad Pitt,Italy,Chinese,G,10909882,118438880,"melancholic,stormy,afternoon,biography",melancholic,stormy,afternoon,tt5539943,https://example.com/posters/movie_4293.jpg,3
MOV_04294,In Story,1968,History,3.3,598167,173,"A dark history film that's perfect for rainy afternoon. Directed by Damien Chazelle, this movie explores themes of friendship.",Christopher Nolan,Tom Hanks and Brad Pitt,South Korea,Spanish,R,153180463,712115392,"dark,rainy,afternoon,history",dark,rainy,afternoon,tt9466235,https://example.com/posters/movie_4294.jpg,1
MOV_04295,The Quest,1956,Documentary,4.6,288125,96,"A funny documentary film that's perfect for cloudy night. Directed by David Fincher, this movie explores themes of friendship.",Tim Burton,Tom Hanks and Ryan Gosling,France,German,PG-13,280554335,823418403,"funny,cloudy,night,documentary",funny,cloudy,night,tt4070956,https://example.com/posters/movie_4295.jpg,1
MOV_04296,Funny Adventures,1957,Comedy,5.4,110739,153,"A inspiring comedy film that's perfect for foggy night. Directed by Damien Chazelle, this movie explores themes of love.",Ava DuVernay,Leonardo DiCaprio and Scarlett Johansson,Italy,French,PG,152113314,225572129,"inspiring,foggy,night,comedy",inspiring,foggy,night,tt8221280,https://example.com/posters/movie_4296.jpg,3
MOV_04297,In Quest,2020,Family,7.1,953211,133,"A dramatic family film that's perfect for stormy evening. Directed by Denis Villeneuve, this movie explores themes of love.",Peter Jackson,Meryl Streep and Ryan Gosling,USA,Japanese,R,272242204,835874503,"dramatic,stormy,evening,family",dramatic,stormy,evening,tt1788007,https://example.com/posters/movie_4297.jpg,2
MOV_04298,Night Curse,1981,Horror,7.1,412160,168,"A inspiring horror film that's perfect for snowy morning. Directed by Steven Spielberg, this movie explores themes of redemption.",Steven Spielberg,Emma Stone and Ryan Gosling,China,Arabic,NC-17,185167958,439612846,"inspiring,snowy,morning,horror",inspiring,snowy,morning,tt4389978,https://example.com/posters/movie_4298.jpg,3
MOV_04299,A Story,2022,Sport,9.3,637706,133,"A energetic sport film that's perfect for stormy late_night. Directed by Tim Burton, this movie explores themes of adventure.",Ryan Coogler,Emma Stone and Jennifer Lawrence,Australia,Japanese,PG,134021056,643333906,"energetic,stormy,late_night,sport",energetic,stormy,late_night,tt9350925,https://example.com/posters/movie_4299.jpg,2
MOV_04300,Beyond Story,1962,Drama,6.9,979550,111,"A uplifting drama film that's perfect for cloudy morning. Directed by Ava DuVernay, this movie explores themes of mystery.",Steven Spielberg,Emma Stone and Brad Pitt,Canada,Portuguese,R,288132409,782336883,"uplifting,cloudy,morning,drama",uplifting,cloudy,morning,tt1798153,https://example.com/posters/movie_4300.jpg,2
MOV_04301,The Quest,2010,Drama,9.4,210451,139,"A inspiring drama film that's perfect for foggy late_night. Directed by Tim Burton, this movie explores themes of love.",Steven Spielberg,Leonardo DiCaprio and Ryan Gosling,India,Italian,PG,142711488,138503379,"inspiring,foggy,late_night,drama",inspiring,foggy,late_night,tt8557941,https://example.com/posters/movie_4301.jpg,4
MOV_04302,Beyond Dream,1956,Adventure,3.8,480685,84,"A energetic adventure film that's perfect for foggy night. Directed by Martin Scorsese, this movie explores themes of redemption.",Ava DuVernay,Leonardo DiCaprio and Scarlett Johansson,Mexico,Japanese,NC-17,225717238,886786356,"energetic,foggy,night,adventure",energetic,foggy,night,tt8403599,https://example.com/posters/movie_4302.jpg,1
MOV_04303,Silent Shadow,1973,Horror,8.5,87574,108,"A funny horror film that's perfect for stormy afternoon. Directed by Ava DuVernay, this movie explores themes of adventure.",Christopher Nolan,Emma Stone and Brad Pitt,USA,French,PG-13,58839743,994890475,"funny,stormy,afternoon,horror",funny,stormy,afternoon,tt9856507,https://example.com/posters/movie_4303.jpg,4
MOV_04304,The Quest,1961,Western,8.9,247350,151,"A uplifting western film that's perfect for rainy evening. Directed by Tim Burton, this movie explores themes of adventure.",Martin Scorsese,Tom Hanks and Brad Pitt,France,French,G,40464860,241321783,"uplifting,rainy,evening,western",uplifting,rainy,evening,tt3258781,https://example.com/posters/movie_4304.jpg,3
MOV_04305,A Story,1992,Drama,6.0,777578,83,"A funny drama film that's perfect for stormy afternoon. Directed by Ryan Coogler, this movie explores themes of redemption.",Jordan Peele,Meryl Streep and Jennifer Lawrence,France,Russian,PG,120096744,715030118,"funny,stormy,afternoon,drama",funny,stormy,afternoon,tt1873686,https://example.com/posters/movie_4305.jpg,2
MOV_04306,Operation Fire,1959,Action,4.7,42899,106,"A energetic action film that's perfect for sunny afternoon. Directed by Greta Gerwig, this movie explores themes of redemption.",Ridley Scott,Leonardo DiCaprio and Brad Pitt,Italy,Japanese,NC-17,218494322,47983013,"energetic,sunny,afternoon,action",energetic,sunny,afternoon,tt1363424,https://example.com/posters/movie_4306.jpg,1
MOV_04307,A Dream,1974,Family,7.0,667127,155,"A dark family film that's perfect for foggy night. Directed by James Cameron, this movie explores themes of friendship.",Christopher Nolan,Meryl Streep and Scarlett Johansson,India,Russian,NC-17,12665280,889410364,"dark,foggy,night,family",dark,foggy,night,tt5501201,https://example.com/posters/movie_4307.jpg,3
MOV_04308,A Journey,1945,Mystery,7.7,651837,166,"A peaceful mystery film that's perfect for rainy night. Directed by Ridley Scott, this movie explores themes of mystery.",Bong Joon-ho,Meryl Streep and Scarlett Johansson,France,Arabic,PG-13,115814562,620220609,"peaceful,rainy,night,mystery",peaceful,rainy,night,tt9821945,https://example.com/posters/movie_4308.jpg,3
MOV_04309,In Story,2002,Sci-Fi,3.5,195576,117,"A dark sci-fi film that's perfect for snowy morning. Directed by Greta Gerwig, this movie explores themes of friendship.",Tim Burton,Tom Hanks and Ryan Gosling,India,Japanese,PG,77553602,697052809,"dark,snowy,morning,sci-fi",dark,snowy,morning,tt1158207,https://example.com/posters/movie_4309.jpg,0
MOV_04310,A Journey,1982,Documentary,4.6,805456,159,"A energetic documentary film that's perfect for snowy late_night. Directed by Bong Joon-ho, this movie explores themes of redemption.",Ava DuVernay,Tom Hanks and Scarlett Johansson,Australia,Korean,PG-13,181996156,485514483,"energetic,snowy,late_night,documentary",energetic,snowy,late_night,tt4990877,https://example.com/posters/movie_4310.jpg,0
MOV_04311,In Dream,2025,Adventure,4.5,399763,151,"A melancholic adventure film that's perfect for rainy afternoon. Directed by Martin Scorsese, this movie explores themes of mystery.",James Cameron,Leonardo DiCaprio and Jennifer Lawrence,Germany,English,NC-17,37296795,642361136,"melancholic,rainy,afternoon,adventure",melancholic,rainy,afternoon,tt8737144,https://example.com/posters/movie_4311.jpg,0
MOV_04312,In Dream,1964,Sci-Fi,4.6,815435,170,"A mysterious sci-fi film that's perfect for rainy morning. Directed by Ridley Scott, this movie explores themes of adventure.",Ridley Scott,Tom Hanks and Ryan Gosling,France,Hindi,R,109313536,557576775,"mysterious,rainy,morning,sci-fi",mysterious,rainy,morning,tt9565213,https://example.com/posters/movie_4312.jpg,1
MOV_04313,Beyond Quest,1941,Sport,3.8,726859,162,"A intense sport film that's perfect for sunny afternoon. Directed by Bong Joon-ho, this movie explores themes of mystery.",Greta Gerwig,Meryl Streep and Ryan Gosling,Japan,Arabic,G,13991462,872459687,"intense,sunny,afternoon,sport",intense,sunny,afternoon,tt3872041,https://example.com/posters/movie_4313.jpg,1
MOV_04314,Heart Promise,1941,Romance,8.2,613482,170,"A dark romance film that's perfect for stormy late_night. Directed by Damien Chazelle, this movie explores themes of love.",James Cameron,Emma Stone and Brad Pitt,Russia,Korean,R,16403655,765020172,"dark,stormy,late_night,romance",dark,stormy,late_night,tt3681002,https://example.com/posters/movie_4314.jpg,3
MOV_04315,The Story,1964,History,3.4,702893,161,"A funny history film that's perfect for rainy morning. Directed by Steven Spielberg, this movie explores themes of redemption.",Christopher Nolan,Tom Hanks and Brad Pitt,USA,Portuguese,G,28138352,610191648,"funny,rainy,morning,history",funny,rainy,morning,tt3909920,https://example.com/posters/movie_4315.jpg,1
MOV_04316,The Story,1961,Western,6.3,350585,94,"A funny western film that's perfect for stormy night. Directed by Quentin Tarantino, this movie explores themes of adventure.",Quentin Tarantino,Emma Stone and Jennifer Lawrence,India,Korean,PG-13,30654558,858688506,"funny,stormy,night,western",funny,stormy,night,tt2317346,https://example.com/posters/movie_4316.jpg,4
