recipe_id,name,author,description,category,cuisine_type,keywords,ingredients,cooking_time,prep_time,total_time,servings,calories,rating,review_count,difficulty_level,mood,occasion,instructions,image_urls
FOOD_04322,American Lunch,Chef Maria,A hearty american lunch perfect for workout. This hearty dish is nutritious and great for workout.,Lunch,American,"hearty,workout,american,lunch","chicken, onions, eggs, carrots, vegetables, spinach",91,13,104,4,410,3.1,2436,Medium,hearty,workout,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4322.jpg
FOOD_04323,Vietnamese Chocolate Mousse,Chef Maria,A indulgent vietnamese dessert perfect for sunny_day. This indulgent dish is flavorful and great for sunny_day.,Dessert,Vietnamese,"indulgent,sunny_day,vietnamese,dessert","garlic, eggs, spinach, pasta, spices, carrots, lentils, tomatoes, fish, beans, onions, cheese, mushrooms",29,32,61,6,559,4.7,1054,Easy,indulgent,sunny_day,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4323.jpg
FOOD_04324,Chinese Vanilla Cake,Chef John,A light chinese dessert perfect for rainy_day. This light dish is satisfying and great for rainy_day.,Dessert,Chinese,"light,rainy_day,chinese,dessert","spices, bread, eggs, potatoes, vegetables, tomatoes, beans, chicken, cheese",35,16,51,8,519,4.5,3119,Medium,light,rainy_day,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4324.jpg
FOOD_04325,Vietnamese Citrus Tart,Chef Lisa,A energizing vietnamese dessert perfect for sunny_day. This energizing dish is nutritious and great for sunny_day.,Dessert,Vietnamese,"energizing,sunny_day,vietnamese,dessert","lentils, eggs, onions, cheese, bread, chicken, tomatoes, spinach, vegetables, pasta, carrots, potatoes",92,28,120,7,463,3.0,33,Hard,energizing,sunny_day,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4325.jpg
FOOD_04326,Italian Side Dish,Chef John,A relaxing italian side dish perfect for family_dinner. This relaxing dish is flavorful and great for family_dinner.,Side Dish,Italian,"relaxing,family_dinner,italian,side dish","rice, onions, beef, spinach, eggs, potatoes, lentils, beans, cheese, garlic, mushrooms, herbs, vegetables, bread",122,104,226,2,441,3.9,1536,Hard,relaxing,family_dinner,1. Prepare ingredients. 2. Cook according to Italian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4326.jpg
FOOD_04327,Turkish Salad,Chef John,A light turkish salad perfect for picnic. This light dish is nutritious and great for picnic.,Salad,Turkish,"light,picnic,turkish,salad","pasta, potatoes, onions, vegetables, mushrooms, cheese, herbs, chicken, fish, carrots, lentils, rice, beans, eggs, garlic",83,22,105,9,477,3.5,3039,Hard,light,picnic,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4327.jpg
FOOD_04328,Indian Sauce,Chef Michael,A comforting indian sauce perfect for party. This comforting dish is delicious and great for party.,Sauce,Indian,"comforting,party,indian,sauce","spices, lentils, beans",56,67,123,5,456,4.2,3332,Hard,comforting,party,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4328.jpg
FOOD_04329,Thai Berry Tart,Chef Sarah,A hearty thai dessert perfect for family_dinner. This hearty dish is flavorful and great for family_dinner.,Dessert,Thai,"hearty,family_dinner,thai,dessert","rice, pasta, carrots, cheese, garlic, fish, chicken, beef, onions",42,53,95,6,783,4.8,1523,Easy,hearty,family_dinner,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4329.jpg
FOOD_04330,Korean Beverage,Chef Michael,A relaxing korean beverage perfect for study_session. This relaxing dish is nutritious and great for study_session.,Beverage,Korean,"relaxing,study_session,korean,beverage","vegetables, carrots, pasta, fish, garlic, spinach, spices, tomatoes, herbs, potatoes, rice, cheese, onions, beans, mushrooms",173,120,293,12,619,3.8,2332,Easy,relaxing,study_session,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4330.jpg
FOOD_04331,Peruvian Beverage,Chef Maria,A cooling peruvian beverage perfect for date_night. This cooling dish is flavorful and great for date_night.,Beverage,Peruvian,"cooling,date_night,peruvian,beverage","beef, eggs, beans, carrots, chicken, vegetables, garlic, pasta, mushrooms, fish, rice, lentils, herbs, cheese, onions",27,13,40,1,527,4.6,836,Hard,cooling,date_night,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4331.jpg
FOOD_04332,Turkish Side Dish,Chef Sarah,A energizing turkish side dish perfect for movie_night. This energizing dish is delicious and great for movie_night.,Side Dish,Turkish,"energizing,movie_night,turkish,side dish","herbs, beans, carrots, cheese, bread, mushrooms, vegetables, fish, spinach",66,70,136,6,770,4.0,3116,Medium,energizing,movie_night,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4332.jpg
FOOD_04333,Thai Lunch,Chef David,A cooling thai lunch perfect for study_session. This cooling dish is delicious and great for study_session.,Lunch,Thai,"cooling,study_session,thai,lunch","spices, potatoes, chicken, cheese, vegetables, mushrooms, beans, herbs, garlic, eggs, bread, rice, lentils, carrots",158,68,226,4,176,4.0,3112,Medium,cooling,study_session,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4333.jpg
FOOD_04334,French Citrus Cake,Chef John,A satisfying french dessert perfect for picnic. This satisfying dish is delicious and great for picnic.,Dessert,French,"satisfying,picnic,french,dessert","mushrooms, vegetables, spinach",131,26,157,6,629,4.8,356,Medium,satisfying,picnic,1. Prepare ingredients. 2. Cook according to French tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4334.jpg
FOOD_04335,Korean Side Dish,Chef Lisa,A refreshing korean side dish perfect for workout. This refreshing dish is delicious and great for workout.,Side Dish,Korean,"refreshing,workout,korean,side dish","garlic, potatoes, eggs, tomatoes, chicken, beef, lentils, vegetables, mushrooms",154,96,250,3,599,3.2,1147,Hard,refreshing,workout,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4335.jpg
FOOD_04336,Turkish Vanilla Tart,Chef Michael,A relaxing turkish dessert perfect for sunny_day. This relaxing dish is flavorful and great for sunny_day.,Dessert,Turkish,"relaxing,sunny_day,turkish,dessert","tomatoes, eggs, garlic, cheese, spices, fish, chicken, lentils",163,47,210,6,660,4.9,3896,Easy,relaxing,sunny_day,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4336.jpg
FOOD_04337,Peruvian Lunch,Chef David,A healthy peruvian lunch perfect for date_night. This healthy dish is flavorful and great for date_night.,Lunch,Peruvian,"healthy,date_night,peruvian,lunch","onions, carrots, eggs, bread, beans, potatoes, vegetables, herbs, chicken",149,77,226,10,407,3.5,435,Easy,healthy,date_night,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4337.jpg
FOOD_04338,Thai Side Dish,Chef Lisa,A refreshing thai side dish perfect for hangover. This refreshing dish is delicious and great for hangover.,Side Dish,Thai,"refreshing,hangover,thai,side dish","eggs, mushrooms, fish, lentils, tomatoes, garlic, rice",65,102,167,8,723,4.6,4411,Easy,refreshing,hangover,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4338.jpg
FOOD_04339,Lebanese Beverage,Chef John,A satisfying lebanese beverage perfect for summer_day. This satisfying dish is flavorful and great for summer_day.,Beverage,Lebanese,"satisfying,summer_day,lebanese,beverage","pasta, chicken, mushrooms, eggs, cheese, tomatoes, spinach, fish, potatoes, beans",126,103,229,11,783,4.2,3619,Hard,satisfying,summer_day,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4339.jpg
FOOD_04340,Brazilian Lunch,Chef Maria,A comforting brazilian lunch perfect for study_session. This comforting dish is flavorful and great for study_session.,Lunch,Brazilian,"comforting,study_session,brazilian,lunch","bread, spinach, carrots, garlic, beef, lentils, tomatoes, cheese, eggs, rice, onions",50,45,95,3,589,4.8,1085,Medium,comforting,study_session,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4340.jpg
FOOD_04341,Thai Lunch,Chef Sarah,A energizing thai lunch perfect for winter_day. This energizing dish is nutritious and great for winter_day.,Lunch,Thai,"energizing,winter_day,thai,lunch","tomatoes, carrots, onions, chicken, garlic, cheese, pasta, potatoes, rice, mushrooms, lentils, vegetables, spinach, spices, beef",134,92,226,8,449,4.1,628,Easy,energizing,winter_day,1. Prepare ingredients. 2. Cook according to Thai tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4341.jpg
FOOD_04342,Brazilian Sauce,Chef Sarah,A celebratory brazilian sauce perfect for family_dinner. This celebratory dish is nutritious and great for family_dinner.,Sauce,Brazilian,"celebratory,family_dinner,brazilian,sauce","onions, carrots, beef, rice, fish, spices, spinach, potatoes, chicken, vegetables, beans, garlic, mushrooms, pasta",152,57,209,10,362,4.0,2732,Medium,celebratory,family_dinner,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4342.jpg
FOOD_04343,Indian Beverage,Chef Sarah,A relaxing indian beverage perfect for date_night. This relaxing dish is delicious and great for date_night.,Beverage,Indian,"relaxing,date_night,indian,beverage","rice, onions, eggs, tomatoes, fish, vegetables, pasta",178,99,277,5,718,4.5,2956,Easy,relaxing,date_night,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4343.jpg
FOOD_04344,Brazilian Appetizer,Chef Lisa,A comforting brazilian appetizer perfect for picnic. This comforting dish is nutritious and great for picnic.,Appetizer,Brazilian,"comforting,picnic,brazilian,appetizer","tomatoes, mushrooms, carrots, eggs, cheese, bread, vegetables, garlic, rice, lentils, spices, beans, fish, beef, herbs",42,110,152,11,662,3.1,235,Hard,comforting,picnic,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4344.jpg
FOOD_04345,Turkish Berry Tart,Chef Sarah,A warming turkish dessert perfect for party. This warming dish is nutritious and great for party.,Dessert,Turkish,"warming,party,turkish,dessert","cheese, carrots, onions, pasta, spinach, beans, eggs, mushrooms, fish, lentils, bread, vegetables, tomatoes",37,30,67,3,169,4.7,2965,Medium,warming,party,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4345.jpg
FOOD_04346,Spanish Sauce,Chef Maria,A satisfying spanish sauce perfect for sunny_day. This satisfying dish is flavorful and great for sunny_day.,Sauce,Spanish,"satisfying,sunny_day,spanish,sauce","pasta, bread, spices, spinach, garlic, onions, rice, beans, cheese, eggs, beef, carrots, vegetables",154,68,222,12,697,5.0,4552,Easy,satisfying,sunny_day,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4346.jpg
FOOD_04347,Peruvian Fish Curry,Chef Michael,A energizing peruvian main course perfect for winter_day. This energizing dish is satisfying and great for winter_day.,Main Course,Peruvian,"energizing,winter_day,peruvian,main course","tomatoes, herbs, carrots",159,108,267,3,647,4.4,150,Hard,energizing,winter_day,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4347.jpg
FOOD_04348,Vietnamese Lunch,Chef John,A energizing vietnamese lunch perfect for summer_day. This energizing dish is satisfying and great for summer_day.,Lunch,Vietnamese,"energizing,summer_day,vietnamese,lunch","mushrooms, beef, fish, cheese, eggs",94,47,141,6,694,3.7,4345,Medium,energizing,summer_day,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4348.jpg
FOOD_04349,Mediterranean Vanilla Cake,Chef David,A healthy mediterranean dessert perfect for hangover. This healthy dish is delicious and great for hangover.,Dessert,Mediterranean,"healthy,hangover,mediterranean,dessert","spinach, rice, carrots",133,20,153,11,438,3.7,1067,Hard,healthy,hangover,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4349.jpg
FOOD_04350,Vietnamese Side Dish,Chef David,A relaxing vietnamese side dish perfect for workout. This relaxing dish is nutritious and great for workout.,Side Dish,Vietnamese,"relaxing,workout,vietnamese,side dish","chicken, vegetables, spices, spinach, onions, herbs, pasta, bread, tomatoes, eggs, cheese, mushrooms, lentils, rice, beans",133,101,234,7,685,3.5,1684,Medium,relaxing,workout,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4350.jpg
FOOD_04351,Lebanese Dinner,Chef Lisa,A cooling lebanese dinner perfect for workout. This cooling dish is nutritious and great for workout.,Dinner,Lebanese,"cooling,workout,lebanese,dinner","beans, herbs, onions, vegetables, tomatoes, bread, cheese, fish, potatoes, garlic",22,77,99,5,330,4.6,4941,Medium,cooling,workout,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4351.jpg
FOOD_04352,Moroccan Appetizer,Chef David,A comforting moroccan appetizer perfect for hangover. This comforting dish is nutritious and great for hangover.,Appetizer,Moroccan,"comforting,hangover,moroccan,appetizer","spices, potatoes, mushrooms, beans",23,120,143,1,172,3.6,3281,Hard,comforting,hangover,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4352.jpg
FOOD_04353,Moroccan Appetizer,Chef David,A relaxing moroccan appetizer perfect for study_session. This relaxing dish is satisfying and great for study_session.,Appetizer,Moroccan,"relaxing,study_session,moroccan,appetizer","carrots, herbs, fish",149,64,213,11,743,3.2,3393,Easy,relaxing,study_session,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4353.jpg
FOOD_04354,Indian Fish Stir-fry,Chef Maria,A indulgent indian main course perfect for workout. This indulgent dish is nutritious and great for workout.,Main Course,Indian,"indulgent,workout,indian,main course","bread, carrots, chicken, vegetables, herbs, rice, fish, potatoes, eggs, beans, beef, pasta, onions",112,64,176,4,675,3.1,843,Hard,indulgent,workout,1. Prepare ingredients. 2. Cook according to Indian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4354.jpg
FOOD_04355,Moroccan Chicken Stir-fry,Chef Maria,A celebratory moroccan main course perfect for hangover. This celebratory dish is satisfying and great for hangover.,Main Course,Moroccan,"celebratory,hangover,moroccan,main course","carrots, tomatoes, spices, onions, lentils, spinach, potatoes, cheese, bread, vegetables, garlic",49,118,167,5,760,4.2,1408,Medium,celebratory,hangover,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4355.jpg
FOOD_04356,Moroccan Beverage,Chef Maria,A satisfying moroccan beverage perfect for date_night. This satisfying dish is flavorful and great for date_night.,Beverage,Moroccan,"satisfying,date_night,moroccan,beverage","eggs, onions, carrots",27,43,70,3,465,4.9,738,Hard,satisfying,date_night,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4356.jpg
FOOD_04357,Turkish Side Dish,Chef Lisa,A refreshing turkish side dish perfect for party. This refreshing dish is flavorful and great for party.,Side Dish,Turkish,"refreshing,party,turkish,side dish","herbs, bread, eggs, lentils",119,79,198,12,518,4.4,2109,Medium,refreshing,party,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4357.jpg
FOOD_04358,Greek Citrus Cake,Chef John,A energizing greek dessert perfect for party. This energizing dish is satisfying and great for party.,Dessert,Greek,"energizing,party,greek,dessert","pasta, vegetables, herbs, chicken, spinach, spices",168,83,251,5,618,3.5,2455,Hard,energizing,party,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4358.jpg
FOOD_04359,Lebanese Sauce,Chef Lisa,A hearty lebanese sauce perfect for study_session. This hearty dish is flavorful and great for study_session.,Sauce,Lebanese,"hearty,study_session,lebanese,sauce","herbs, vegetables, onions",127,102,229,10,351,4.4,4626,Easy,hearty,study_session,1. Prepare ingredients. 2. Cook according to Lebanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4359.jpg
FOOD_04360,Brazilian Snack,Chef John,A energizing brazilian snack perfect for sunny_day. This energizing dish is satisfying and great for sunny_day.,Snack,Brazilian,"energizing,sunny_day,brazilian,snack","onions, pasta, beef, potatoes, fish, chicken, eggs, vegetables, rice, herbs",54,37,91,10,189,3.1,483,Medium,energizing,sunny_day,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4360.jpg
FOOD_04361,Korean Snack,Chef Lisa,A warming korean snack perfect for winter_day. This warming dish is satisfying and great for winter_day.,Snack,Korean,"warming,winter_day,korean,snack","potatoes, bread, garlic, herbs, beef, carrots, beans",151,75,226,12,470,4.3,3036,Easy,warming,winter_day,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4361.jpg
FOOD_04362,Moroccan Vanilla Mousse,Chef Maria,A hearty moroccan dessert perfect for study_session. This hearty dish is flavorful and great for study_session.,Dessert,Moroccan,"hearty,study_session,moroccan,dessert","onions, spinach, tomatoes, bread",126,40,166,8,735,4.4,4250,Hard,hearty,study_session,1. Prepare ingredients. 2. Cook according to Moroccan tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4362.jpg
FOOD_04363,Brazilian Sauce,Chef David,A comforting brazilian sauce perfect for workout. This comforting dish is delicious and great for workout.,Sauce,Brazilian,"comforting,workout,brazilian,sauce","vegetables, cheese, fish, beef, potatoes, herbs, beans, garlic, mushrooms, eggs",137,32,169,12,437,4.8,1236,Easy,comforting,workout,1. Prepare ingredients. 2. Cook according to Brazilian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4363.jpg
FOOD_04364,Korean Beverage,Chef Sarah,A energizing korean beverage perfect for sunny_day. This energizing dish is nutritious and great for sunny_day.,Beverage,Korean,"energizing,sunny_day,korean,beverage","herbs, carrots, potatoes, beef, cheese, garlic, lentils, rice",92,51,143,10,366,4.0,3295,Easy,energizing,sunny_day,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4364.jpg
FOOD_04365,Turkish Sauce,Chef Maria,A energizing turkish sauce perfect for study_session. This energizing dish is delicious and great for study_session.,Sauce,Turkish,"energizing,study_session,turkish,sauce","cheese, pasta, rice, spices, herbs, chicken, potatoes, carrots, onions, tomatoes, beef, fish, bread",30,33,63,4,254,3.4,1825,Hard,energizing,study_session,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4365.jpg
FOOD_04366,Vietnamese Sauce,Chef Sarah,A comforting vietnamese sauce perfect for party. This comforting dish is delicious and great for party.,Sauce,Vietnamese,"comforting,party,vietnamese,sauce","garlic, rice, potatoes, pasta",76,100,176,3,139,3.4,4577,Hard,comforting,party,1. Prepare ingredients. 2. Cook according to Vietnamese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4366.jpg
FOOD_04367,American Citrus Tart,Chef Sarah,A satisfying american dessert perfect for picnic. This satisfying dish is nutritious and great for picnic.,Dessert,American,"satisfying,picnic,american,dessert","rice, beef, tomatoes, carrots, fish",99,25,124,2,371,3.9,278,Easy,satisfying,picnic,1. Prepare ingredients. 2. Cook according to American tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4367.jpg
FOOD_04368,Peruvian Berry Tart,Chef David,A comforting peruvian dessert perfect for summer_day. This comforting dish is nutritious and great for summer_day.,Dessert,Peruvian,"comforting,summer_day,peruvian,dessert","beef, onions, spices, fish, tomatoes, bread",176,58,234,1,291,3.8,3080,Easy,comforting,summer_day,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4368.jpg
FOOD_04369,Korean Chocolate Tart,Chef Maria,A warming korean dessert perfect for winter_day. This warming dish is nutritious and great for winter_day.,Dessert,Korean,"warming,winter_day,korean,dessert","vegetables, carrots, pasta",70,116,186,11,323,3.9,853,Medium,warming,winter_day,1. Prepare ingredients. 2. Cook according to Korean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4369.jpg
FOOD_04370,Turkish Appetizer,Chef David,A refreshing turkish appetizer perfect for workout. This refreshing dish is nutritious and great for workout.,Appetizer,Turkish,"refreshing,workout,turkish,appetizer","beef, potatoes, eggs, carrots, fish, tomatoes, lentils, chicken, spinach, spices, cheese, vegetables",140,56,196,3,648,4.1,4687,Easy,refreshing,workout,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4370.jpg
FOOD_04371,Turkish Appetizer,Chef Michael,A hearty turkish appetizer perfect for winter_day. This hearty dish is satisfying and great for winter_day.,Appetizer,Turkish,"hearty,winter_day,turkish,appetizer","onions, cheese, carrots, vegetables, lentils, tomatoes, spinach, mushrooms",62,99,161,5,181,4.7,3941,Hard,hearty,winter_day,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4371.jpg
FOOD_04372,Spanish Snack,Chef Michael,A cooling spanish snack perfect for movie_night. This cooling dish is nutritious and great for movie_night.,Snack,Spanish,"cooling,movie_night,spanish,snack","spices, onions, fish, lentils, cheese, vegetables, chicken, herbs, bread, potatoes, spinach",68,116,184,10,746,4.8,1468,Hard,cooling,movie_night,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4372.jpg
FOOD_04373,Mexican Dinner,Chef David,A healthy mexican dinner perfect for movie_night. This healthy dish is delicious and great for movie_night.,Dinner,Mexican,"healthy,movie_night,mexican,dinner","bread, rice, vegetables, garlic, carrots, spices, eggs, cheese",27,69,96,5,758,4.4,1866,Hard,healthy,movie_night,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4373.jpg
FOOD_04374,Mexican Appetizer,Chef Maria,A warming mexican appetizer perfect for date_night. This warming dish is delicious and great for date_night.,Appetizer,Mexican,"warming,date_night,mexican,appetizer","carrots, onions, tomatoes, fish, herbs, spices, chicken, vegetables, potatoes, cheese, mushrooms, garlic",61,33,94,4,468,5.0,4874,Medium,warming,date_night,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4374.jpg
FOOD_04375,Greek Salad,Chef John,A indulgent greek salad perfect for summer_day. This indulgent dish is flavorful and great for summer_day.,Salad,Greek,"indulgent,summer_day,greek,salad","spices, carrots, tomatoes, spinach, mushrooms, pasta, fish",47,107,154,9,413,4.4,789,Medium,indulgent,summer_day,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4375.jpg
FOOD_04376,Spanish Salad,Chef Sarah,A satisfying spanish salad perfect for hangover. This satisfying dish is delicious and great for hangover.,Salad,Spanish,"satisfying,hangover,spanish,salad","spinach, spices, pasta, potatoes, beef",92,12,104,1,312,3.4,2830,Medium,satisfying,hangover,1. Prepare ingredients. 2. Cook according to Spanish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4376.jpg
FOOD_04377,Turkish Salad,Chef Lisa,A comforting turkish salad perfect for hangover. This comforting dish is satisfying and great for hangover.,Salad,Turkish,"comforting,hangover,turkish,salad","rice, carrots, bread, chicken, garlic, potatoes",146,118,264,6,651,3.0,4361,Easy,comforting,hangover,1. Prepare ingredients. 2. Cook according to Turkish tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4377.jpg
FOOD_04378,Mexican Chicken Soup,Chef Michael,A celebratory mexican soup perfect for date_night. This celebratory dish is delicious and great for date_night.,Soup,Mexican,"celebratory,date_night,mexican,soup","pasta, onions, lentils, rice, bread, mushrooms, herbs, beans, spices, carrots",152,120,272,2,601,4.2,1068,Easy,celebratory,date_night,1. Prepare ingredients. 2. Cook according to Mexican tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4378.jpg
FOOD_04379,Mediterranean Vegetable Stew,Chef Sarah,A refreshing mediterranean main course perfect for hangover. This refreshing dish is flavorful and great for hangover.,Main Course,Mediterranean,"refreshing,hangover,mediterranean,main course","spices, chicken, garlic, carrots",172,104,276,6,552,4.0,512,Easy,refreshing,hangover,1. Prepare ingredients. 2. Cook according to Mediterranean tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4379.jpg
FOOD_04380,Chinese Side Dish,Chef Lisa,A satisfying chinese side dish perfect for rainy_day. This satisfying dish is satisfying and great for rainy_day.,Side Dish,Chinese,"satisfying,rainy_day,chinese,side dish","lentils, bread, fish, tomatoes, eggs, herbs, vegetables",174,107,281,3,619,3.9,1694,Medium,satisfying,rainy_day,1. Prepare ingredients. 2. Cook according to Chinese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4380.jpg
FOOD_04381,Greek Appetizer,Chef Lisa,A cooling greek appetizer perfect for workout. This cooling dish is delicious and great for workout.,Appetizer,Greek,"cooling,workout,greek,appetizer","bread, potatoes, garlic, eggs, cheese, fish, tomatoes, mushrooms, herbs, beans, chicken, spinach, rice, carrots, vegetables",25,54,79,7,640,4.3,2758,Medium,cooling,workout,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4381.jpg
FOOD_04382,Greek Beverage,Chef Sarah,A indulgent greek beverage perfect for winter_day. This indulgent dish is satisfying and great for winter_day.,Beverage,Greek,"indulgent,winter_day,greek,beverage","fish, cheese, bread, potatoes, lentils, vegetables",74,75,149,2,306,4.5,2436,Easy,indulgent,winter_day,1. Prepare ingredients. 2. Cook according to Greek tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4382.jpg
FOOD_04383,French Vanilla Mousse,Chef Michael,A warming french dessert perfect for picnic. This warming dish is flavorful and great for picnic.,Dessert,French,"warming,picnic,french,dessert","garlic, beef, pasta, potatoes, bread, chicken, carrots, lentils, cheese, spinach, mushrooms, beans, tomatoes, eggs, vegetables",161,55,216,5,164,3.8,712,Medium,warming,picnic,1. Prepare ingredients. 2. Cook according to French tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4383.jpg
FOOD_04384,Peruvian Beverage,Chef John,A warming peruvian beverage perfect for rainy_day. This warming dish is nutritious and great for rainy_day.,Beverage,Peruvian,"warming,rainy_day,peruvian,beverage","onions, potatoes, eggs, beans",132,44,176,8,268,4.6,2345,Easy,warming,rainy_day,1. Prepare ingredients. 2. Cook according to Peruvian tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4384.jpg
FOOD_04385,Japanese Vegetable Soup,Chef David,A energizing japanese soup perfect for movie_night. This energizing dish is delicious and great for movie_night.,Soup,Japanese,"energizing,movie_night,japanese,soup","bread, garlic, beef, mushrooms, rice, lentils, cheese, spinach, carrots",115,45,160,5,213,4.7,1585,Hard,energizing,movie_night,1. Prepare ingredients. 2. Cook according to Japanese tradition. 3. Serve hot and enjoy!,https://example.com/food/recipe_4385.jpg
